                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    104,                0.48975,                0.33265,                 0.9037,                0.93987,                0.93686,                0.97385,                0.88589,                0.51209,                0.24665,                0.85909,              0.0073891,              0.0073891,              0.0073891
                    105,                0.47082,                0.31512,                0.88787,                0.96141,                0.94676,                0.97703,                0.89124,                0.50408,                0.24445,                0.85774,              0.0073433,              0.0073433,              0.0073433
                    106,                0.47023,                0.30953,                0.88543,                0.97316,                0.95453,                0.97479,                0.88118,                0.49701,                0.23862,                0.84971,              0.0072973,              0.0072973,              0.0072973
                    107,                0.47424,                0.31187,                0.89222,                0.96374,                0.94041,                0.97359,                0.89581,                0.49948,                0.24464,                0.85794,              0.0072509,              0.0072509,              0.0072509
                    108,                0.47695,                 0.3187,                0.89003,                0.95672,                0.93612,                 0.9623,                0.89041,                0.49142,                0.25041,                0.85129,              0.0072044,              0.0072044,              0.0072044
                    109,                0.47497,                0.31668,                0.89262,                0.93436,                0.94494,                0.96858,                0.88102,                 0.4975,                 0.2446,                0.85988,              0.0071576,              0.0071576,              0.0071576
                    110,                0.47369,                0.31478,                0.88111,                0.97069,                0.96656,                0.97116,                0.88483,                 0.4698,                0.22767,                0.85079,              0.0071106,              0.0071106,              0.0071106
                    111,                0.47304,                0.30808,                0.89289,                0.97411,                0.96687,                0.98257,                 0.8859,                0.47463,                 0.2395,                0.85566,              0.0070633,              0.0070633,              0.0070633
                    112,                0.48174,                0.30459,                0.88863,                0.98195,                0.96271,                0.98048,                0.88963,                0.50611,                0.23468,                0.86977,              0.0070159,              0.0070159,              0.0070159
                    113,                0.47546,                0.31086,                0.89342,                0.97739,                0.95476,                0.97883,                0.88895,                0.50694,                0.24533,                0.86763,              0.0069682,              0.0069682,              0.0069682
                    114,                0.45225,                0.29925,                0.88572,                 0.9754,                  0.965,                0.97975,                0.88816,                0.50913,                0.22877,                0.86254,              0.0069203,              0.0069203,              0.0069203
                    115,                0.46299,                0.31735,                0.88876,                0.94901,                 0.9641,                0.98363,                0.89999,                0.48701,                0.23803,                0.85594,              0.0068722,              0.0068722,              0.0068722
                    116,                0.44123,                  0.307,                0.87566,                0.97412,                0.96945,                0.98106,                0.87795,                 0.5202,                 0.2513,                 0.8632,              0.0068239,              0.0068239,              0.0068239
                    117,                0.46525,                0.30023,                0.89056,                0.95376,                0.96819,                0.97893,                0.90279,                0.49283,                0.23348,                0.84566,              0.0067754,              0.0067754,              0.0067754
                    118,                0.45658,                0.29655,                0.88254,                0.95475,                0.96123,                0.97825,                0.90423,                0.48623,                0.23945,                0.84527,              0.0067268,              0.0067268,              0.0067268
                    119,                0.45085,                0.29309,                0.87371,                0.96755,                0.96081,                0.97644,                0.90275,                 0.4836,                0.22797,                0.84638,              0.0066779,              0.0066779,              0.0066779
                    120,                 0.4591,                0.30522,                0.88236,                0.97325,                 0.9654,                0.98062,                0.91087,                0.50989,                0.23521,                 0.8662,              0.0066288,              0.0066288,              0.0066288
                    121,                0.45925,                0.29864,                0.88402,                0.96611,                0.96175,                0.97895,                0.90035,                0.51341,                0.23821,                0.86333,              0.0065796,              0.0065796,              0.0065796
                    122,                0.44916,                0.29312,                0.87619,                0.97878,                0.95579,                0.98124,                0.87868,                0.52403,                0.23683,                0.86723,              0.0065303,              0.0065303,              0.0065303
                    123,                0.45676,                0.30861,                0.88425,                0.97115,                0.94163,                 0.9768,                0.90122,                 0.5086,                0.23048,                0.87262,              0.0064807,              0.0064807,              0.0064807
                    124,                 0.4495,                 0.2945,                0.88602,                0.98319,                0.97213,                0.98148,                 0.8871,                0.50687,                0.23502,                0.87656,               0.006431,               0.006431,               0.006431
                    125,                0.45351,                0.30092,                 0.8909,                0.97302,                0.96821,                0.98262,                0.90738,                0.49298,                0.22077,                0.87081,              0.0063812,              0.0063812,              0.0063812
                    126,                0.44012,                0.30136,                0.87761,                 0.9814,                0.97286,                0.98414,                0.87771,                0.49671,                0.23159,                0.86541,              0.0063312,              0.0063312,              0.0063312
                    127,                 0.4503,                0.30557,                0.88508,                0.97422,                0.96379,                  0.978,                0.89528,                0.48015,                0.22709,                0.85286,               0.006281,               0.006281,               0.006281
                    128,                0.44201,                0.28696,                 0.8785,                0.96922,                0.96767,                0.97868,                0.88295,                  0.501,                0.23526,                0.86898,              0.0062307,              0.0062307,              0.0062307
                    129,                0.43757,                0.29506,                0.86872,                 0.9785,                0.96814,                0.97757,                0.88767,                0.50691,                0.24098,                 0.8627,              0.0061803,              0.0061803,              0.0061803
                    130,                0.44373,                0.29076,                0.88418,                0.98124,                0.95779,                 0.9767,                0.87259,                0.51744,                0.23816,                  0.872,              0.0061298,              0.0061298,              0.0061298
