                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                0.54109,                0.32698,                0.90249,                0.98999,                0.97333,                0.97546,                0.89676,                0.49317,                0.22109,                0.85426,              0.0039702,              0.0039702,              0.0039702
                    116,                 0.5283,                0.32249,                0.89984,                0.98297,                0.97333,                0.97765,                0.90621,                0.47121,                0.20837,                0.84755,              0.0038944,              0.0038944,              0.0038944
                    117,                0.55519,                0.34256,                 0.9057,                0.97814,                0.97333,                0.97784,                0.91104,                0.48613,                0.21842,                0.85066,               0.003819,               0.003819,               0.003819
                    118,                0.50725,                0.31203,                0.89055,                 0.9903,                   0.98,                0.97823,                 0.8956,                0.47774,                 0.2221,                0.84593,              0.0037438,              0.0037438,              0.0037438
                    119,                0.51211,                0.31768,                0.89276,                0.99013,                   0.98,                0.97643,                 0.8967,                0.46229,                0.22812,                0.84199,               0.003669,               0.003669,               0.003669
                    120,                0.51672,                0.30925,                0.90026,                0.99136,                   0.98,                0.98564,                0.90427,                 0.4657,                0.21989,                0.84341,              0.0035945,              0.0035945,              0.0035945
                    121,                 0.5141,                0.31348,                0.89303,                0.98463,                0.97333,                0.97734,                0.90152,                0.47516,                0.22474,                0.84588,              0.0035204,              0.0035204,              0.0035204
                    122,                0.52928,                0.31289,                0.89226,                0.99236,                0.96798,                0.97785,                0.90969,                0.46662,                0.21154,                0.84099,              0.0034466,              0.0034466,              0.0034466
                    123,                 0.5041,                0.30423,                0.88099,                0.99213,                   0.98,                 0.9822,                0.91231,                0.46737,                0.20847,                 0.8486,              0.0033732,              0.0033732,              0.0033732
                    124,                0.50271,                0.30932,                0.88827,                0.99871,                 0.9787,                0.98717,                0.91322,                0.46087,                0.21163,                0.84632,              0.0033003,              0.0033003,              0.0033003
                    125,                0.50916,                0.30924,                0.89702,                 0.9843,                0.97333,                0.98146,                0.90556,                0.45322,                0.21525,                0.84584,              0.0032278,              0.0032278,              0.0032278
                    126,                0.50429,                0.30972,                 0.8922,                0.98997,                   0.98,                0.98153,                0.91536,                0.45108,                0.20918,                 0.8459,              0.0031557,              0.0031557,              0.0031557
                    127,                0.50602,                0.30592,                0.89645,                0.99019,                0.97914,                0.98025,                0.90506,                0.45415,                0.20927,                0.84335,              0.0030841,              0.0030841,              0.0030841
                    128,                0.49707,                0.30298,                0.89772,                0.98448,                0.97333,                0.98244,                0.91262,                0.45622,                 0.2073,                0.84298,               0.003013,               0.003013,               0.003013
