

WARNING ⚠️ inference results will accumulate in RAM unless `stream=True` is passed, causing potential out-of-memory
video 1/1 (frame 188/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 189/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 190/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 191/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 192/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 193/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 194/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 195/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 196/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 197/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 198/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 199/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 200/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 201/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 202/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 203/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 204/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 205/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.5ms
video 1/1 (frame 206/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 207/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 208/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 209/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 210/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 211/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 212/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 213/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 214/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 215/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 216/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 217/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 218/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 219/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 220/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 221/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 222/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 223/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 224/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 225/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 226/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 227/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 228/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 229/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 230/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 231/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 232/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 233/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 234/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 235/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 236/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 237/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 238/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 239/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 240/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 241/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 242/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 243/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 244/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 245/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 246/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 247/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 248/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 249/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 250/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 251/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 252/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 253/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 254/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 255/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 256/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 257/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 258/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 259/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 260/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 261/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 262/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 263/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 264/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 265/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 266/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 267/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 268/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 269/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.6ms
video 1/1 (frame 270/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 271/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 272/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 273/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 274/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 275/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 276/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 277/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 278/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 279/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 280/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 281/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 282/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 283/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 284/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 285/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 286/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 287/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 288/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 289/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 290/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 291/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 292/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 293/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 294/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 295/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 296/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 297/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 298/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 299/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 300/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 301/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 302/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 303/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 304/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 305/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 306/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 307/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with man, 7.3ms
video 1/1 (frame 308/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 309/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 310/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 311/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 312/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 313/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 314/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 315/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 316/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 317/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 318/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 319/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 320/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 321/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 322/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 323/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 324/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 325/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 326/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 327/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 328/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 329/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 330/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 331/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 332/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 333/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 334/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 335/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 336/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 337/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 338/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 339/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 340/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 341/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 342/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 343/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 344/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 345/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 346/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 347/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 348/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 349/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 350/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 351/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 352/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 353/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 354/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 355/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 1 Well with man, 7.3ms
video 1/1 (frame 356/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
